WADMKK,WADMPR,Shape_Leng,Shape_Area,geometry
OGANKOMERING ULU,SUMATERA SELATAN,0.798510025622,0.0169027789602,"POLYGON Z ((103.73139849797809 -4.087065104722777 0, 103.729526025 -4.087247146999852 0, 103.72540518965035 -4.088316850983288 0, 103.72544026500007 -4.088226208999947 0, 103.72558349300003 -4.087927981999963 0, 103.7257453350001 -4.087626320999961 0, 103.72583657100009 -4.087494894000011 0, 103.725916033 -4.087398071999905 0, 103.72605140300001 -4.087266714999961 0, 103.72622680600006 -4.087116039999929 0, 103.72646916000012 -4.086930838999971 0, 103.72679642900002 -4.086680677999967 0, 103.72712296500004 -4.086460987999908 0, 103.72728031800008 -4.086389911999978 0, 103.72735896700003 -4.086368573999989 0, 103.72743415200003 -4.086356229999945 0, 103.72749070400009 -4.086353551999901 0, 103.7275637910001 -4.08636405199997 0, 103.72765269200008 -4.086398815999916 0, 103.72774365000005 -4.086448127999999 0, 103.72801435700008 -4.086647303999959 0, 103.72821345400011 -4.086772951999963 0, 103.72830856300008 -4.086812572999955 0, 103.72843470900004 -4.086847405999906 0, 103.72858636600006 -4.086887116999906 0, 103.72886760100006 -4.086967192999959 0, 103.72913437600002 -4.087037558999919 0, 103.72931020800009 -4.087048230999914 0, 103.72945574200006 -4.0870353009999985 0, 103.72977515400001 -4.086958250999929 0, 103.73010557700009 -4.086901295999924 0, 103.73029661400008 -4.08689468099991 0, 103.73045522100006 -4.086897002999924 0, 103.7306682660001 -4.086927811999987 0, 103.7310150530001 -4.0869872239999285 0, 103.73139849797809 -4.087065104722777 0))"
OGANKOMERING ULU,SUMATERA SELATAN,0.705935698785,0.0177870714811,"MULTIPOLYGON Z (((103.75975923599995 -4.077176303999876 0, 103.75880169906301 -4.077597905570952 0, 103.7586746420001 -4.077463958999962 0, 103.75879775300007 -4.077358325999926 0, 103.75892772400007 -4.0771848679999625 0, 103.7590738580001 -4.077043995999942 0, 103.75915771700001 -4.076984429999898 0, 103.75932124300004 -4.07695619299996 0, 103.75948332600004 -4.076987646999987 0, 103.75967919900009 -4.077011013999966 0, 103.75987100600005 -4.077042514999997 0, 103.75990628899525 -4.077045742727149 0, 103.75975923599995 -4.077176303999876 0)), ((103.76085741095528 -4.07620128734313 0, 103.76035399316454 -4.076648247755811 0, 103.76035680200002 -4.076550778999989 0, 103.76039347400003 -4.076424661999946 0, 103.76050441700006 -4.076324436999913 0, 103.76063554400008 -4.076278510999932 0, 103.7607967690001 -4.076234937999969 0, 103.76085741095528 -4.07620128734313 0)), ((103.7667513922187 -4.0709683052229675 0, 103.76104383053692 -4.0760357743741995 0, 103.76109312700001 -4.07592877799995 0, 103.76111088100006 -4.075805344999951 0, 103.7611070510001 -4.075658813999995 0, 103.76108158400004 -4.075525817000004 0, 103.76102906200003 -4.075414485999941 0, 103.76091977300005 -4.075316633999927 0, 103.76081175100009 -4.075274408999986 0, 103.76065245800005 -4.075185976999952 0, 103.7605553600001 -4.075067792999944 0, 103.76051908800012 -4.0749320659999935 0, 103.76051525900007 -4.074785534999949 0, 103.76055606600008 -4.074606511999969 0, 103.76063609800012 -4.074399057999946 0, 103.7606862520001 -4.074291955999966 0, 103.76080401200007 -4.074151039999942 0, 103.76098261600002 -4.073981725999966 0, 103.76113123200005 -4.073848364999945 0, 103.76122483100008 -4.073745398999952 0, 103.7612937270001 -4.073680545999915 0, 103.76135026600006 -4.073639388999974 0, 103.76142014200006 -4.0736054709999205 0, 103.76152184200005 -4.073576755999943 0, 103.76163479600007 -4.073574867999964 0, 103.76178065300006 -4.07354415999991 0, 103.76194611800007 -4.073448522999991 0, 103.76200582400013 -4.073350659999976 0, 103.76215173200002 -4.073097478999989 0, 103.76224249100008 -4.072907515999903 0, 103.76229298300008 -4.072756183999994 0, 103.76237193700004 -4.072616672999997 0, 103.76254134000003 -4.072490759999971 0, 103.76268881700005 -4.072460704999971 0, 103.7628663820001 -4.072474436999952 0, 103.76301204000006 -4.072538589999931 0, 103.7632078620001 -4.0726650659999155 0, 103.76342216500007 -4.07275792299996 0, 103.76360978100006 -4.072773352999905 0, 103.76373883900007 -4.072736539999967 0, 103.763814327 -4.072672729000017 0, 103.76383963200006 -4.072558368999969 0, 103.76382146200007 -4.072388425999941 0, 103.76376974800006 -4.072243666999954 0, 103.76375653800002 -4.0721174719999045 0, 103.76378017500012 -4.071998063999972 0, 103.76383121000008 -4.071909304 0, 103.76389071200002 -4.071873578999975 0, 103.76402508600005 -4.071859457999961 0, 103.76415820700004 -4.071887122999941 0, 103.76432928000007 -4.071976929999911 0, 103.76447181300006 -4.072070273999907 0, 103.76461794600007 -4.072140938999981 0, 103.76474038500007 -4.0721566479999485 0, 103.76481650900007 -4.072136468999966 0, 103.76488082700006 -4.072061350999968 0, 103.7649381720001 -4.071881158999892 0, 103.76495147100005 -4.071736716999931 0, 103.76498024800011 -4.071577971999941 0, 103.76504578800002 -4.071481364999942 0, 103.76514820000007 -4.071375264999956 0, 103.76526003800008 -4.071325292999996 0, 103.76545112900008 -4.071276003000003 0, 103.76564836600006 -4.071219594999954 0, 103.76579636800005 -4.07112805399993 0, 103.76588484000008 -4.071019923999954 0, 103.7667513922187 -4.0709683052229675 0)), ((103.77070749789286 -4.069119905046671 0, 103.77001207513526 -4.069408265740128 0, 103.77003090900003 -4.069373855000004 0, 103.77010309000005 -4.0692628499999675 0, 103.7701928220001 -4.069160689999952 0, 103.77035275600011 -4.069093912999934 0, 103.77051786100009 -4.069092401999987 0, 103.77069246800005 -4.069115235999922 0, 103.77070749789286 -4.069119905046671 0)), ((103.77462035863964 -4.065697577684725 0, 103.772032599888 -4.067967322254708 0, 103.77198776100002 -4.067885984999998 0, 103.77190079700003 -4.067784260999931 0, 103.77180676700006 -4.0677093349999485 0, 103.77172685700002 -4.067589279999963 0, 103.77170170400007 -4.06749752599992 0, 103.77170327600003 -4.067387471999963 0, 103.77173153100006 -4.067285923999998 0, 103.77185956400008 -4.067176062999968 0, 103.77202268900007 -4.067090240999972 0, 103.77223174200005 -4.066997832999965 0, 103.77240608900009 -4.066924727999956 0, 103.77268672700004 -4.0668238819999605 0, 103.77287149200005 -4.066722355999998 0, 103.77302147700003 -4.066605581000017 0, 103.7731457900001 -4.066453817999983 0, 103.77327166400003 -4.066270147999974 0, 103.77341422800001 -4.066057631999977 0, 103.77353701100004 -4.065916502999935 0, 103.77366893400004 -4.065735881 0, 103.77382572100004 -4.065623412999932 0, 103.77408220600003 -4.065590292999945 0, 103.77435613300005 -4.0656383309999224 0, 103.77456154900008 -4.0656933189999425 0, 103.77462035863964 -4.065697577684725 0)), ((103.77722649184079 -4.062457460736203 0, 103.77707350347838 -4.062747495862608 0, 103.77708467000004 -4.062649872999925 0, 103.77717799400003 -4.0624948059999735 0, 103.77722649184079 -4.062457460736203 0)), ((103.77775778410005 -4.061450237604371 0, 103.77763063827729 -4.06169128047963 0, 103.77761929100004 -4.061663343999923 0, 103.7776156290001 -4.061583020999938 0, 103.77765844599999 -4.061501682999959 0, 103.77771796300003 -4.0614551020000125 0, 103.77775778410005 -4.061450237604371 0)))"
OGANKOMERING ULU,SUMATERA SELATAN,1.04238467386,0.0161194605057,"MULTIPOLYGON Z (((103.77775778410005 -4.061450237604371 0, 103.77771796300003 -4.0614551020000125 0, 103.7777777740001 -4.0609900189999895 0, 103.77808975400006 -4.0601688039999875 0, 103.77840122400008 -4.0596875959999625 0, 103.77897222602556 -4.059147900277983 0, 103.77775778410005 -4.061450237604371 0)), ((103.78968159000003 -4.045525910999904 0, 103.78868723358549 -4.04555882949912 0, 103.789206683 -4.045083272999962 0, 103.79046505000011 -4.044220962999935 0, 103.79069046997115 -4.043862707484992 0, 103.79034959600015 -4.044857555999938 0, 103.79016642300009 -4.045040824999914 0, 103.78968159000003 -4.045525910999904 0)), ((103.7914253748275 -4.041717870401053 0, 103.79122377609345 -4.042306241086914 0, 103.79131777700006 -4.041834254999989 0, 103.7914253748275 -4.041717870401053 0)), ((103.80545299900014 -4.035514999999913 0, 103.80504328360902 -4.0355672960874625 0, 103.8050648660001 -4.035556429999966 0, 103.80530721500007 -4.035403006999973 0, 103.8054749170001 -4.0352862759999955 0, 103.80565173800007 -4.035202417999896 0, 103.80584258900005 -4.035182094999902 0, 103.80602436300008 -4.035179839999982 0, 103.80624967600006 -4.0351894239999755 0, 103.80643393900004 -4.035203154999957 0, 103.8065880400001 -4.035221045999927 0, 103.80677812100001 -4.035265908999998 0, 103.80685945204768 -4.035292812294257 0, 103.80658499900001 -4.035342999999893 0, 103.80545299900014 -4.035514999999913 0)), ((103.80817199900005 -4.035027999999942 0, 103.8076514156145 -4.035139230238828 0, 103.80768720600008 -4.03510489799991 0, 103.8078096770001 -4.0349856309999 0, 103.80793299100009 -4.034862159999898 0, 103.8080244500001 -4.034756305999933 0, 103.80815020200002 -4.034684150000002 0, 103.80823147400008 -4.034669968999895 0, 103.80838054900008 -4.034688693999934 0, 103.80849607900004 -4.034733445999995 0, 103.80860066700008 -4.034815194000009 0, 103.80864579700008 -4.034885077999929 0, 103.80865119820037 -4.034908922755877 0, 103.80817199900005 -4.035027999999942 0)), ((103.83006999900002 -4.017090999999885 0, 103.82999719866919 -4.017101714684758 0, 103.8301139740001 -4.0169224619999735 0, 103.830314538 -4.016808909999993 0, 103.83058784900005 -4.016784908999961 0, 103.83078392000002 -4.0167656529999665 0, 103.83095569400011 -4.0167246809999515 0, 103.83116519900004 -4.016657687000004 0, 103.83138564100007 -4.016575811999891 0, 103.83162892100003 -4.016471120999933 0, 103.83181938000007 -4.016395687999909 0, 103.83205878900007 -4.016359118999992 0, 103.8322114170001 -4.016379217999967 0, 103.83245164100008 -4.016428766999981 0, 103.83260702100006 -4.016502806999979 0, 103.83269544200009 -4.016616492999971 0, 103.83274492232934 -4.016705195933325 0, 103.8327139990001 -4.016716999999849 0, 103.83212699900012 -4.0168429999998825 0, 103.83006999900002 -4.017090999999885 0)), ((103.84003989028598 -4.0104167754212785 0, 103.83983878015094 -4.010582221561799 0, 103.83984303000004 -4.010565367999964 0, 103.83988941700007 -4.010487520000007 0, 103.83997729600004 -4.010430225999885 0, 103.84003989028598 -4.0104167754212785 0)))"
MUARAENIM,SUMATERA SELATAN,0.727388636674,0.0189434367104,"MULTIPOLYGON Z (((103.69944892900008 -4.08253982000001 0, 103.69946664400004 -4.082540482999976 0, 103.69948752500008 -4.082539881999926 0, 103.69950144799999 -4.082536729999932 0, 103.69953247200007 -4.082523453999988 0, 103.69956222300004 -4.0825127119998985 0, 103.69958834200008 -4.082510048999945 0, 103.69983042400013 -4.082696794999942 0, 103.6999654130001 -4.082820716999981 0, 103.70008920100004 -4.08294783899993 0, 103.70018902600005 -4.083054834999901 0, 103.70030481100012 -4.083184350999959 0, 103.70037661100011 -4.08330494999999 0, 103.700401221 -4.083421465999949 0, 103.700397809 -4.083554803999968 0, 103.70035912400009 -4.0837330719999745 0, 103.70028677900005 -4.083945816999991 0, 103.70025851374102 -4.0840208538687985 0, 103.70021699900005 -4.08398799999984 0, 103.69959999899997 -4.083570999999887 0, 103.69928399900012 -4.083393999999897 0, 103.69896699900009 -4.08324899999989 0, 103.69865099899997 -4.083142999999913 0, 103.69818056499994 -4.0828669729999 0, 103.69816697900016 -4.0828590019998625 0, 103.697194666 -4.081126339999853 0, 103.69691195585004 -4.080973029545033 0, 103.69699382700009 -4.080862137999931 0, 103.69709589100009 -4.080686133999935 0, 103.69730562700003 -4.080877811999896 0, 103.69739919400004 -4.080994963999997 0, 103.6975619440001 -4.081198171999935 0, 103.6980073570001 -4.081653025 0, 103.69827096000006 -4.081849750999934 0, 103.69859367000002 -4.082104216999939 0, 103.69882262300005 -4.082238501999948 0, 103.69904948900007 -4.082353933999995 0, 103.6992139370001 -4.082446020999976 0, 103.69940545100005 -4.0825276339999785 0, 103.69942362900004 -4.082535335999994 0, 103.69944892900008 -4.08253982000001 0)), ((103.68943531400005 -4.077519181000001 0, 103.68968936000002 -4.077523747999935 0, 103.68979695800004 -4.077512291999964 0, 103.69000639000005 -4.0774677639999215 0, 103.69011564100003 -4.077459629999959 0, 103.69022983500007 -4.077458152999926 0, 103.69031589000008 -4.077462452999926 0, 103.69040607200009 -4.077477550999932 0, 103.69057892900008 -4.0775368399999525 0, 103.69096381000004 -4.077739784999958 0, 103.691117832 -4.077825360999933 0, 103.69123208600004 -4.077786493000003 0, 103.69133140200009 -4.077778343999951 0, 103.69144724500008 -4.0777876769999235 0, 103.69156138800011 -4.077822765999985 0, 103.69169535100009 -4.077877830000011 0, 103.69197736900006 -4.077985476999947 0, 103.6923073610001 -4.078102353999936 0, 103.69259817500009 -4.078190080000001 0, 103.69269742500005 -4.078222647999942 0, 103.69275695000009 -4.078257647999996 0, 103.6928139520001 -4.078315905999931 0, 103.69284695600007 -4.078375789999912 0, 103.69287580700006 -4.0784472969999666 0, 103.69291539400005 -4.07853046299992 0, 103.69295006700007 -4.078583700999973 0, 103.6929955130001 -4.078624492999973 0, 103.69305255500002 -4.078657824999977 0, 103.69310466000007 -4.078675356000007 0, 103.69346616700005 -4.078754053999946 0, 103.69370940000002 -4.0787893529999355 0, 103.69395263400007 -4.078824652000014 0, 103.69427199600003 -4.078864225999913 0, 103.69471548400013 -4.078905665999967 0, 103.69503649500004 -4.078951058999992 0, 103.69516470500008 -4.078982841999958 0, 103.69524822200006 -4.079025359999923 0, 103.69533087300006 -4.0790853239999105 0, 103.69537545600011 -4.07914854499999 0, 103.69546199100007 -4.079368893000014 0, 103.69561358200009 -4.079787113999979 0, 103.69578515400008 -4.080129754999996 0, 103.69601047900008 -4.080496577999972 0, 103.69613812488292 -4.08066485430424 0, 103.69427486900018 -4.0807220479998865 0, 103.69334731599999 -4.079721682999894 0, 103.69016347800009 -4.078584436999945 0, 103.68897886300012 -4.078225866999942 0, 103.68667877037602 -4.077623603539328 0, 103.68694286800006 -4.077590056999915 0, 103.68726570700004 -4.077526495999985 0, 103.68746189400011 -4.0774878719999865 0, 103.68784761800005 -4.077427840999993 0, 103.68822405200011 -4.077376767999942 0, 103.688524461 -4.077367291999957 0, 103.68874539200007 -4.0773801159999525 0, 103.68891332600003 -4.077409468999983 0, 103.68903080000007 -4.077429603999962 0, 103.68911683100008 -4.077448855999956 0, 103.68922932200006 -4.07748062199992 0, 103.68933769100006 -4.077504893999974 0, 103.68943531400005 -4.077519181000001 0)), ((103.68502019400005 -4.07678336999996 0, 103.68502226128062 -4.076801741848625 0, 103.6793670290002 -4.072082317999927 0, 103.67900010247965 -4.0717353255709146 0, 103.67906605300007 -4.071675489999928 0, 103.67925611900009 -4.0715810719999315 0, 103.67940266700003 -4.07153394699994 0, 103.67959017000001 -4.071491872000012 0, 103.6797577340001 -4.071498380000017 0, 103.67984956800007 -4.071509753999981 0, 103.67996125100007 -4.071528632999945 0, 103.68019816000005 -4.071633720999936 0, 103.68040897900008 -4.071753724999917 0, 103.68059123000006 -4.0718898909999925 0, 103.6806990410001 -4.07199601399998 0, 103.68076468400002 -4.07208462299994 0, 103.68093793000006 -4.072412713999908 0, 103.68107772600008 -4.072700874999947 0, 103.68123123000008 -4.072956641999971 0, 103.68131297000009 -4.07306646699991 0, 103.68137365800006 -4.0731500749999885 0, 103.68148763500007 -4.073286127999966 0, 103.68159049300004 -4.0733872599999845 0, 103.68167105500005 -4.073462180999966 0, 103.68172064800007 -4.0735008999999724 0, 103.68178881000003 -4.073563327999986 0, 103.68187932800005 -4.073625802000004 0, 103.68206154500004 -4.073776917999984 0, 103.68227228400006 -4.073946785000006 0, 103.68246189000003 -4.074135302999972 0, 103.68263541500009 -4.074292643999934 0, 103.68279284100005 -4.074423775999948 0, 103.68291426700007 -4.074561088999941 0, 103.6829983910001 -4.074733234999973 0, 103.683086228 -4.074915353999943 0, 103.68314814500006 -4.075007690999945 0, 103.68320885900002 -4.075070115999958 0, 103.68324852700002 -4.07510258699998 0, 103.68331425700003 -4.075137597999946 0, 103.68340605800007 -4.075175137999944 0, 103.68357230900007 -4.075220289999949 0, 103.68371567400003 -4.075266271999935 0, 103.68387237700003 -4.075330053999972 0, 103.6840546560001 -4.0754286639999595 0, 103.68416823400008 -4.075528055999923 0, 103.68419466600005 -4.075558009000003 0, 103.68423755100004 -4.0756453319999455 0, 103.68428034400003 -4.075794146999913 0, 103.68430336700007 -4.07588225999992 0, 103.68432400100009 -4.075916363999989 0, 103.68436779600007 -4.075958817999949 0, 103.684431454 -4.075994647999982 0, 103.68460601300006 -4.076025685999975 0, 103.68468789000009 -4.076051578999985 0, 103.68475899700012 -4.076086597999952 0, 103.6848383380001 -4.076148211999987 0, 103.68489119100003 -4.076214775999988 0, 103.68495461900004 -4.076397695999935 0, 103.68502019400005 -4.07678336999996 0)), ((103.67323403630589 -4.063902369748641 0, 103.67324672100007 -4.063904181999968 0, 103.67330183500009 -4.063903520999913 0, 103.67368656200004 -4.064402953999936 0, 103.6740875690001 -4.065036312999938 0, 103.67440923300006 -4.065711285000008 0, 103.67583922600008 -4.0671321449999756 0, 103.67596697000008 -4.067347739999962 0, 103.67604324100007 -4.067468527999919 0, 103.67615812600008 -4.067655176999908 0, 103.67625516900003 -4.067818868999952 0, 103.67643353600005 -4.068048511999946 0, 103.67667834000005 -4.068338084999924 0, 103.6769033560001 -4.0685827629999185 0, 103.67707088600011 -4.068758537999985 0, 103.67725422200009 -4.068984191000004 0, 103.67730067300002 -4.069120873999944 0, 103.677309054 -4.069349984999983 0, 103.67731398100005 -4.069526496000021 0, 103.67733389700003 -4.069646926999949 0, 103.67737609100004 -4.0698033029999205 0, 103.677449606 -4.069935798999959 0, 103.67756324700008 -4.07012295299999 0, 103.67770447300003 -4.070295933999914 0, 103.67785752300009 -4.070519800999962 0, 103.67794068300013 -4.070674742999904 0, 103.677960678 -4.070747321999958 0, 103.67796039901357 -4.070752106285992 0, 103.67611931900015 -4.069011046999917 0, 103.67374744100002 -4.064697739999902 0, 103.67323403630589 -4.063902369748641 0)), ((103.67205209800008 -4.061933708 0, 103.6720753939035 -4.062107392591065 0, 103.6717118929927 -4.061544254361062 0, 103.67172503900011 -4.06154427599993 0, 103.67183922000005 -4.061554439999972 0, 103.67192602700004 -4.061604436999934 0, 103.67200775700005 -4.06171924499993 0, 103.6720374050001 -4.061809042999899 0, 103.67205209800008 -4.061933708 0)), ((103.6701523310001 -4.059295605999948 0, 103.6702415882647 -4.059625586594885 0, 103.66797732599998 -4.056974136999893 0, 103.66660920542031 -4.05351154292949 0, 103.66745491900011 -4.054362588999906 0, 103.66815286900004 -4.05520004599992 0, 103.66844515800007 -4.0554315019999745 0, 103.66922955100004 -4.056078462999947 0, 103.66942145900002 -4.056415058999997 0, 103.66957540800006 -4.056943349999921 0, 103.6697681370001 -4.0581791779999445 0, 103.66990530700008 -4.05854982899997 0, 103.67000159000006 -4.058874066999975 0, 103.6701523310001 -4.059295605999948 0)), ((103.64900519900009 -4.000000002999927 0, 103.65170872469051 -4.0062074299063735 0, 103.65159500000014 -4.006115999999883 0, 103.65139019399997 -4.005966303999843 0, 103.65107100000003 -4.005732999999902 0, 103.65058200000007 -4.0054019999998705 0, 103.6493630000002 -4.004631999999932 0, 103.64905100000014 -4.004416999999906 0, 103.64879100000003 -4.004202999999963 0, 103.64858300000006 -4.0039649999999 0, 103.64842400000013 -4.003671999999904 0, 103.64831300000019 -4.003294999999886 0, 103.64824900000022 -4.002805999999838 0, 103.64823000000015 -4.002174999999854 0, 103.64825500000009 -4.001370999999944 0, 103.64832200000022 -4.000366999999917 0, 103.64790914886498 -3.996988938041047 0, 103.64900519900009 -4.000000002999927 0)))"
